stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000445831	9606.ENSP00000477907	H2BC18	H2BC14	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000468897	9606.ENSP00000497260	FPR2	GNAI1	9606	0.901	0	0	0	0	0.9	0.0	0.053
9606.ENSP00000474412	9606.ENSP00000480558	CCL5	CCL3L1	9606	0.677	0	0	0	0	0.0	0.0	0.677
9606.ENSP00000474412	9606.ENSP00000497260	CCL5	GNAI1	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000476136	9606.ENSP00000477907	H2BC11	H2BC14	9606	0.4	0	0	0	0	0.0	0.4	0.0
9606.ENSP00000476136	9606.ENSP00000477527	H2BC11	H2BC17	9606	0.51	0	0	0	0	0.218	0.4	0.0
9606.ENSP00000476136	9606.ENSP00000482674	H2BC11	H2BC3	9606	0.557	0	0	0	0	0.292	0.4	0.0
9606.ENSP00000477527	9606.ENSP00000477907	H2BC17	H2BC14	9606	0.874	0	0	0	0	0.8	0.4	0.0
9606.ENSP00000477527	9606.ENSP00000482674	H2BC17	H2BC3	9606	0.907	0	0	0	0	0.852	0.4	0.0
9606.ENSP00000477907	9606.ENSP00000482674	H2BC14	H2BC3	9606	0.874	0	0	0	0	0.8	0.4	0.0
