stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000261799	9606.ENSP00000376865	PDGFRB	PDGFD	9606	0.981	0	0	0	0	0.0	0.0	0.981
9606.ENSP00000262406	9606.ENSP00000497260	RGS9	GNAI1	9606	0.598	0	0	0	0	0.164	0.5	0.116
9606.ENSP00000274532	9606.ENSP00000487363	TIMD4	HAVCR1	9606	0.786	0	0	0	0	0.0	0.0	0.786
9606.ENSP00000289316	9606.ENSP00000349430	H2BC5	H2BC12	9606	0.4	0	0	0	0	0.0	0.4	0.0
9606.ENSP00000289316	9606.ENSP00000328484	H2BC5	H2AC14	9606	0.439	0	0	0	0	0.072	0.4	0.074
9606.ENSP00000289316	9606.ENSP00000366679	H2BC5	H2AC12	9606	0.439	0	0	0	0	0.072	0.4	0.074
9606.ENSP00000289316	9606.ENSP00000332790	H2BC5	H2AC21	9606	0.606	0	0	0	0	0.348	0.4	0.074
9606.ENSP00000289316	9606.ENSP00000351589	H2BC5	H2AC13	9606	0.618	0	0	0	0	0.072	0.4	0.369
9606.ENSP00000289316	9606.ENSP00000408617	H2BC5	HDAC9	9606	0.653	0	0	0	0	0.05	0.65	0.0
9606.ENSP00000289316	9606.ENSP00000358155	H2BC5	H2AC18	9606	0.668	0	0	0	0	0.072	0.4	0.452
9606.ENSP00000289316	9606.ENSP00000303373	H2BC5	H2AC8	9606	0.737	0	0	0	0	0.446	0.4	0.273
9606.ENSP00000289316	9606.ENSP00000352252	H2BC5	H3C12	9606	0.753	0	0	0	0	0.075	0.4	0.592
9606.ENSP00000289316	9606.ENSP00000445831	H2BC5	H2BC18	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000289316	9606.ENSP00000477907	H2BC5	H2BC14	9606	0.874	0	0	0	0	0.8	0.4	0.0
9606.ENSP00000289316	9606.ENSP00000477527	H2BC5	H2BC17	9606	0.887	0	0	0	0	0.819	0.4	0.0
9606.ENSP00000289316	9606.ENSP00000482674	H2BC5	H2BC3	9606	0.907	0	0	0	0	0.852	0.4	0.0
9606.ENSP00000289316	9606.ENSP00000333277	H2BC5	H3C13	9606	0.94	0	0	0	0	0.831	0.4	0.459
9606.ENSP00000290039	9606.ENSP00000378199	CACHD1	HSPA2	9606	0.54	0	0	0	0	0.0	0.54	0.0
9606.ENSP00000291552	9606.ENSP00000485022	U2AF1	U2AF1L5	9606	0.866	0	0	0	0	0.8	0.36	0.0
9606.ENSP00000291759	9606.ENSP00000357097	LILRA4	FCER1A	9606	0.447	0	0	0	0	0.0	0.0	0.447
9606.ENSP00000291759	9606.ENSP00000356946	LILRA4	FCGR3A	9606	0.9	0	0	0	0	0.0	0.9	0.0
9606.ENSP00000295683	9606.ENSP00000351059	CXCR1	CX3CR1	9606	0.479	0	0	0	0	0.0	0.0	0.479
9606.ENSP00000295683	9606.ENSP00000356946	CXCR1	FCGR3A	9606	0.493	0	0	0	0	0.0	0.0	0.494
9606.ENSP00000295683	9606.ENSP00000356793	CXCR1	XCL2	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000295683	9606.ENSP00000356792	CXCR1	XCL1	9606	0.663	0	0	0	0	0.0	0.65	0.079
9606.ENSP00000295683	9606.ENSP00000482259	CXCR1	CCL4	9606	0.727	0	0	0	0	0.0	0.65	0.253
9606.ENSP00000295683	9606.ENSP00000480558	CXCR1	CCL3L1	9606	0.762	0	0	0	0	0.0	0.65	0.349
9606.ENSP00000295683	9606.ENSP00000319635	CXCR1	CXCR2	9606	0.997	0	0	0	0	0.0	0.9	0.98
9606.ENSP00000296585	9606.ENSP00000375778	ITGA2	LAMB3	9606	0.512	0	0	0	0	0.0	0.5	0.065
9606.ENSP00000296585	9606.ENSP00000496959	ITGA2	ITGAM	9606	0.54	0	0	0	0	0.0	0.54	0.0
9606.ENSP00000296585	9606.ENSP00000428924	ITGA2	LYN	9606	0.673	0	0	0	0	0.127	0.36	0.463
9606.ENSP00000303373	9606.ENSP00000445831	H2AC8	H2BC18	9606	0.553	0	0	0	0	0.26	0.4	0.074
9606.ENSP00000303373	9606.ENSP00000358155	H2AC8	H2AC18	9606	0.557	0	0	0	0	0.292	0.4	0.0
9606.ENSP00000303373	9606.ENSP00000408617	H2AC8	HDAC9	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000303373	9606.ENSP00000477907	H2AC8	H2BC14	9606	0.671	0	0	0	0	0.198	0.4	0.371
9606.ENSP00000303373	9606.ENSP00000477527	H2AC8	H2BC17	9606	0.767	0	0	0	0	0.615	0.4	0.074
9606.ENSP00000303373	9606.ENSP00000351589	H2AC8	H2AC13	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000303373	9606.ENSP00000366679	H2AC8	H2AC12	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000303373	9606.ENSP00000328484	H2AC8	H2AC14	9606	0.937	0	0	0	0	0.9	0.4	0.0
9606.ENSP00000303373	9606.ENSP00000482674	H2AC8	H2BC3	9606	0.971	0	0	0	0	0.944	0.4	0.199
9606.ENSP00000303373	9606.ENSP00000333277	H2AC8	H3C13	9606	0.974	0	0	0	0	0.944	0.4	0.3
9606.ENSP00000303373	9606.ENSP00000349430	H2AC8	H2BC12	9606	0.977	0	0	0	0	0.937	0.4	0.435
9606.ENSP00000303373	9606.ENSP00000352252	H2AC8	H3C12	9606	0.994	0	0	0	0	0.968	0.4	0.718
9606.ENSP00000305702	9606.ENSP00000378199	KCTD19	HSPA2	9606	0.434	0	0	0	0	0.0	0.0	0.434
9606.ENSP00000305924	9606.ENSP00000377936	PPP4R4	PPP2R2B	9606	0.414	0	0	0	0	0.314	0.0	0.181
9606.ENSP00000311469	9606.ENSP00000358851	GSTM1	GSTM4	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000317790	9606.ENSP00000480132	SPTBN5	NCAM1	9606	0.4	0	0	0	0	0.0	0.4	0.0
9606.ENSP00000317790	9606.ENSP00000352035	SPTBN5	KCNQ2	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000319635	9606.ENSP00000369960	CXCR2	ADRA1A	9606	0.442	0	0	0	0	0.0	0.0	0.442
9606.ENSP00000319635	9606.ENSP00000356793	CXCR2	XCL2	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000319635	9606.ENSP00000356792	CXCR2	XCL1	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000319635	9606.ENSP00000480558	CXCR2	CCL3L1	9606	0.762	0	0	0	0	0.0	0.65	0.349
9606.ENSP00000319635	9606.ENSP00000497260	CXCR2	GNAI1	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000319635	9606.ENSP00000482259	CXCR2	CCL4	9606	0.945	0	0	0	0	0.0	0.65	0.85
9606.ENSP00000324101	9606.ENSP00000375778	CD151	LAMB3	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000326737	9606.ENSP00000381775	TNFRSF12A	TNFSF11	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000326737	9606.ENSP00000398698	TNFRSF12A	TNF	9606	0.519	0	0	0	0	0.0	0.5	0.079
9606.ENSP00000328484	9606.ENSP00000352252	H2AC14	H3C12	9606	0.439	0	0	0	0	0.071	0.4	0.076
9606.ENSP00000328484	9606.ENSP00000445831	H2AC14	H2BC18	9606	0.439	0	0	0	0	0.072	0.4	0.074
9606.ENSP00000328484	9606.ENSP00000482674	H2AC14	H2BC3	9606	0.439	0	0	0	0	0.072	0.4	0.074
9606.ENSP00000328484	9606.ENSP00000477527	H2AC14	H2BC17	9606	0.439	0	0	0	0	0.072	0.4	0.074
9606.ENSP00000328484	9606.ENSP00000477907	H2AC14	H2BC14	9606	0.515	0	0	0	0	0.197	0.4	0.074
9606.ENSP00000328484	9606.ENSP00000408617	H2AC14	HDAC9	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000328484	9606.ENSP00000332790	H2AC14	H2AC21	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000328484	9606.ENSP00000358155	H2AC14	H2AC18	9606	0.874	0	0	0	0	0.8	0.4	0.0
9606.ENSP00000328484	9606.ENSP00000366679	H2AC14	H2AC12	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000328484	9606.ENSP00000351589	H2AC14	H2AC13	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000328484	9606.ENSP00000349430	H2AC14	H2BC12	9606	0.941	0	0	0	0	0.903	0.4	0.074
9606.ENSP00000328484	9606.ENSP00000333277	H2AC14	H3C13	9606	0.949	0	0	0	0	0.914	0.4	0.076
9606.ENSP00000329797	9606.ENSP00000480132	CADM1	NCAM1	9606	0.514	0	0	0	0	0.0	0.0	0.514
9606.ENSP00000332118	9606.ENSP00000357393	EPHB3	EFNA3	9606	0.639	0	0	0	0	0.0	0.5	0.308
9606.ENSP00000332790	9606.ENSP00000445831	H2AC21	H2BC18	9606	0.446	0	0	0	0	0.083	0.4	0.074
9606.ENSP00000332790	9606.ENSP00000349430	H2AC21	H2BC12	9606	0.466	0	0	0	0	0.101	0.4	0.09
9606.ENSP00000332790	9606.ENSP00000352252	H2AC21	H3C12	9606	0.541	0	0	0	0	0.239	0.4	0.076
9606.ENSP00000332790	9606.ENSP00000482674	H2AC21	H2BC3	9606	0.586	0	0	0	0	0.314	0.4	0.074
9606.ENSP00000332790	9606.ENSP00000408617	H2AC21	HDAC9	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000332790	9606.ENSP00000351589	H2AC21	H2AC13	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000332790	9606.ENSP00000366679	H2AC21	H2AC12	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000332790	9606.ENSP00000358155	H2AC21	H2AC18	9606	0.818	0	0	0	0	0.818	0.0	0.0
9606.ENSP00000332790	9606.ENSP00000477907	H2AC21	H2BC14	9606	0.942	0	0	0	0	0.904	0.4	0.074
9606.ENSP00000332790	9606.ENSP00000477527	H2AC21	H2BC17	9606	0.947	0	0	0	0	0.912	0.4	0.074
9606.ENSP00000332790	9606.ENSP00000333277	H2AC21	H3C13	9606	0.949	0	0	0	0	0.916	0.4	0.076
9606.ENSP00000333277	9606.ENSP00000445831	H3C13	H2BC18	9606	0.932	0	0	0	0	0.807	0.4	0.46
9606.ENSP00000333277	9606.ENSP00000477907	H3C13	H2BC14	9606	0.94	0	0	0	0	0.831	0.4	0.46
9606.ENSP00000333277	9606.ENSP00000351589	H3C13	H2AC13	9606	0.944	0	0	0	0	0.907	0.4	0.076
9606.ENSP00000333277	9606.ENSP00000352252	H3C13	H3C12	9606	0.946	0	0	0	0	0.914	0.4	0.0
9606.ENSP00000333277	9606.ENSP00000482674	H3C13	H2BC3	9606	0.949	0	0	0	0	0.857	0.4	0.46
9606.ENSP00000333277	9606.ENSP00000366679	H3C13	H2AC12	9606	0.951	0	0	0	0	0.918	0.4	0.076
9606.ENSP00000333277	9606.ENSP00000477527	H3C13	H2BC17	9606	0.954	0	0	0	0	0.87	0.4	0.46
9606.ENSP00000333277	9606.ENSP00000349430	H3C13	H2BC12	9606	0.969	0	0	0	0	0.862	0.4	0.662
9606.ENSP00000333277	9606.ENSP00000358155	H3C13	H2AC18	9606	0.998	0	0	0	0	0.907	0.4	0.982
9606.ENSP00000337383	9606.ENSP00000445135	NLRP3	NLRP2	9606	0.765	0	0	0	0	0.0	0.0	0.765
9606.ENSP00000337439	9606.ENSP00000415332	DACT1	SESTD1	9606	0.586	0	0	0	0	0.586	0.0	0.0
9606.ENSP00000339398	9606.ENSP00000396330	HLA-DQA1	HLA-DQB2	9606	0.691	0	0	0	0	0.357	0.54	0.0
9606.ENSP00000340874	9606.ENSP00000408617	MEF2C	HDAC9	9606	0.697	0	0	0	0	0.383	0.0	0.529
9606.ENSP00000340989	9606.ENSP00000361664	SFN	HIVEP3	9606	0.487	0	0	0	0	0.488	0.0	0.0
9606.ENSP00000349430	9606.ENSP00000477907	H2BC12	H2BC14	9606	0.4	0	0	0	0	0.0	0.4	0.0
9606.ENSP00000349430	9606.ENSP00000482674	H2BC12	H2BC3	9606	0.557	0	0	0	0	0.292	0.4	0.0
9606.ENSP00000349430	9606.ENSP00000477527	H2BC12	H2BC17	9606	0.615	0	0	0	0	0.385	0.4	0.0
9606.ENSP00000349430	9606.ENSP00000408617	H2BC12	HDAC9	9606	0.653	0	0	0	0	0.05	0.65	0.0
9606.ENSP00000349430	9606.ENSP00000366679	H2BC12	H2AC12	9606	0.948	0	0	0	0	0.91	0.4	0.117
9606.ENSP00000349430	9606.ENSP00000351589	H2BC12	H2AC13	9606	0.965	0	0	0	0	0.91	0.4	0.415
9606.ENSP00000349430	9606.ENSP00000358155	H2BC12	H2AC18	9606	0.974	0	0	0	0	0.91	0.4	0.572
9606.ENSP00000349430	9606.ENSP00000352252	H2BC12	H3C12	9606	0.987	0	0	0	0	0.903	0.4	0.799
9606.ENSP00000349577	9606.ENSP00000378199	PRODH	HSPA2	9606	0.42	0	0	0	0	0.421	0.0	0.0
9606.ENSP00000351059	9606.ENSP00000356793	CX3CR1	XCL2	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000351059	9606.ENSP00000482259	CX3CR1	CCL4	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000351059	9606.ENSP00000480558	CX3CR1	CCL3L1	9606	0.754	0	0	0	0	0.0	0.65	0.327
9606.ENSP00000351059	9606.ENSP00000356792	CX3CR1	XCL1	9606	0.77	0	0	0	0	0.0	0.65	0.371
9606.ENSP00000351059	9606.ENSP00000497260	CX3CR1	GNAI1	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000351589	9606.ENSP00000477907	H2AC13	H2BC14	9606	0.446	0	0	0	0	0.083	0.4	0.074
9606.ENSP00000351589	9606.ENSP00000482674	H2AC13	H2BC3	9606	0.515	0	0	0	0	0.072	0.4	0.2
9606.ENSP00000351589	9606.ENSP00000477527	H2AC13	H2BC17	9606	0.613	0	0	0	0	0.361	0.4	0.074
9606.ENSP00000351589	9606.ENSP00000408617	H2AC13	HDAC9	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000351589	9606.ENSP00000352252	H2AC13	H3C12	9606	0.662	0	0	0	0	0.44	0.4	0.076
9606.ENSP00000351589	9606.ENSP00000358155	H2AC13	H2AC18	9606	0.82	0	0	0	0	0.8	0.0	0.141
9606.ENSP00000351589	9606.ENSP00000366679	H2AC13	H2AC12	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000351589	9606.ENSP00000445831	H2AC13	H2BC18	9606	0.942	0	0	0	0	0.904	0.4	0.074
9606.ENSP00000352252	9606.ENSP00000366679	H3C12	H2AC12	9606	0.439	0	0	0	0	0.071	0.4	0.076
9606.ENSP00000352252	9606.ENSP00000477907	H3C12	H2BC14	9606	0.672	0	0	0	0	0.074	0.4	0.458
9606.ENSP00000352252	9606.ENSP00000445831	H3C12	H2BC18	9606	0.672	0	0	0	0	0.075	0.4	0.458
9606.ENSP00000352252	9606.ENSP00000477527	H3C12	H2BC17	9606	0.788	0	0	0	0	0.075	0.4	0.65
9606.ENSP00000352252	9606.ENSP00000482674	H3C12	H2BC3	9606	0.949	0	0	0	0	0.857	0.4	0.457
9606.ENSP00000352252	9606.ENSP00000358155	H3C12	H2AC18	9606	0.989	0	0	0	0	0.103	0.4	0.982
9606.ENSP00000356694	9606.ENSP00000428924	FASLG	LYN	9606	0.42	0	0	0	0	0.42	0.0	0.0
9606.ENSP00000356694	9606.ENSP00000436423	FASLG	GNLY	9606	0.659	0	0	0	0	0.0	0.0	0.659
9606.ENSP00000356694	9606.ENSP00000398698	FASLG	TNF	9606	0.976	0	0	0	0	0.0	0.0	0.976
9606.ENSP00000356792	9606.ENSP00000356793	XCL1	XCL2	9606	0.908	0	0	0	0	0.0	0.9	0.122
9606.ENSP00000356906	9606.ENSP00000482457	SH2D1B	PLCG2	9606	0.405	0	0	0	0	0.405	0.0	0.0
9606.ENSP00000356906	9606.ENSP00000357012	SH2D1B	CD244	9606	0.683	0	0	0	0	0.549	0.0	0.326
9606.ENSP00000356946	9606.ENSP00000482457	FCGR3A	PLCG2	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000356946	9606.ENSP00000480132	FCGR3A	NCAM1	9606	0.765	0	0	0	0	0.07	0.0	0.758
9606.ENSP00000357012	9606.ENSP00000482457	CD244	PLCG2	9606	0.405	0	0	0	0	0.405	0.0	0.0
9606.ENSP00000358155	9606.ENSP00000408617	H2AC18	HDAC9	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000358155	9606.ENSP00000477907	H2AC18	H2BC14	9606	0.677	0	0	0	0	0.083	0.4	0.46
9606.ENSP00000358155	9606.ENSP00000445831	H2AC18	H2BC18	9606	0.677	0	0	0	0	0.083	0.4	0.46
9606.ENSP00000358155	9606.ENSP00000477527	H2AC18	H2BC17	9606	0.707	0	0	0	0	0.176	0.4	0.456
9606.ENSP00000358155	9606.ENSP00000482674	H2AC18	H2BC3	9606	0.757	0	0	0	0	0.314	0.4	0.458
9606.ENSP00000358155	9606.ENSP00000366679	H2AC18	H2AC12	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000361405	9606.ENSP00000416330	MMP9	TGFBI	9606	0.543	0	0	0	0	0.292	0.0	0.382
9606.ENSP00000363117	9606.ENSP00000428924	FGR	LYN	9606	0.542	0	0	0	0	0.542	0.0	0.0
9606.ENSP00000366679	9606.ENSP00000482674	H2AC12	H2BC3	9606	0.439	0	0	0	0	0.072	0.4	0.074
9606.ENSP00000366679	9606.ENSP00000445831	H2AC12	H2BC18	9606	0.446	0	0	0	0	0.083	0.4	0.074
9606.ENSP00000366679	9606.ENSP00000477907	H2AC12	H2BC14	9606	0.446	0	0	0	0	0.083	0.4	0.074
9606.ENSP00000366679	9606.ENSP00000477527	H2AC12	H2BC17	9606	0.613	0	0	0	0	0.361	0.4	0.074
9606.ENSP00000371327	9606.ENSP00000482457	KLRC2	PLCG2	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000378485	9606.ENSP00000428924	MATK	LYN	9606	0.509	0	0	0	0	0.245	0.0	0.377
9606.ENSP00000378485	9606.ENSP00000431418	MATK	NTRK1	9606	0.926	0	0	0	0	0.292	0.9	0.0
9606.ENSP00000381775	9606.ENSP00000398698	TNFSF11	TNF	9606	0.724	0	0	0	0	0.0	0.5	0.471
9606.ENSP00000398698	9606.ENSP00000431418	TNF	NTRK1	9606	0.41	0	0	0	0	0.0	0.0	0.411
9606.ENSP00000399588	9606.ENSP00000482457	GAB3	PLCG2	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000399588	9606.ENSP00000428924	GAB3	LYN	9606	0.716	0	0	0	0	0.457	0.5	0.0
9606.ENSP00000408617	9606.ENSP00000477527	HDAC9	H2BC17	9606	0.653	0	0	0	0	0.05	0.65	0.0
9606.ENSP00000408617	9606.ENSP00000445831	HDAC9	H2BC18	9606	0.653	0	0	0	0	0.05	0.65	0.0
9606.ENSP00000408617	9606.ENSP00000477907	HDAC9	H2BC14	9606	0.653	0	0	0	0	0.05	0.65	0.0
9606.ENSP00000408617	9606.ENSP00000482674	HDAC9	H2BC3	9606	0.653	0	0	0	0	0.05	0.65	0.0
9606.ENSP00000428924	9606.ENSP00000482457	LYN	PLCG2	9606	0.91	0	0	0	0	0.457	0.4	0.747
9606.ENSP00000445831	9606.ENSP00000477527	H2BC18	H2BC17	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000445831	9606.ENSP00000482674	H2BC18	H2BC3	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000445831	9606.ENSP00000477907	H2BC18	H2BC14	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000477527	9606.ENSP00000477907	H2BC17	H2BC14	9606	0.874	0	0	0	0	0.8	0.4	0.0
9606.ENSP00000477527	9606.ENSP00000482674	H2BC17	H2BC3	9606	0.907	0	0	0	0	0.852	0.4	0.0
9606.ENSP00000477907	9606.ENSP00000482674	H2BC14	H2BC3	9606	0.874	0	0	0	0	0.8	0.4	0.0
