stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000006053	9606.ENSP00000292301	CX3CL1	CCR2	9606	0.993	0	0	0	0	0.0	0.65	0.981
9606.ENSP00000006053	9606.ENSP00000351059	CX3CL1	CX3CR1	9606	0.999	0	0	0	0	0.618	0.9	0.983
9606.ENSP00000046794	9606.ENSP00000428056	LCP2	PIK3R1	9606	0.457	0	0	0	0	0.457	0.0	0.0
9606.ENSP00000046794	9606.ENSP00000264316	LCP2	TXK	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000046794	9606.ENSP00000240618	LCP2	KLRK1	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000046794	9606.ENSP00000371327	LCP2	KLRC2	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000046794	9606.ENSP00000354782	LCP2	CD247	9606	0.516	0	0	0	0	0.0	0.5	0.073
9606.ENSP00000046794	9606.ENSP00000428924	LCP2	LYN	9606	0.812	0	0	0	0	0.292	0.5	0.514
9606.ENSP00000046794	9606.ENSP00000262629	LCP2	TYROBP	9606	0.864	0	0	0	0	0.0	0.5	0.741
9606.ENSP00000046794	9606.ENSP00000370912	LCP2	TEC	9606	0.9	0	0	0	0	0.0	0.9	0.0
9606.ENSP00000046794	9606.ENSP00000346671	LCP2	FYN	9606	0.965	0	0	0	0	0.292	0.5	0.911
9606.ENSP00000046794	9606.ENSP00000224337	LCP2	BLNK	9606	0.985	0	0	0	0	0.0	0.9	0.859
9606.ENSP00000046794	9606.ENSP00000482457	LCP2	PLCG2	9606	0.986	0	0	0	0	0.0	0.9	0.869
9606.ENSP00000046794	9606.ENSP00000477713	LCP2	LCK	9606	0.987	0	0	0	0	0.457	0.5	0.957
9606.ENSP00000046794	9606.ENSP00000364898	LCP2	SYK	9606	0.991	0	0	0	0	0.292	0.5	0.977
9606.ENSP00000046794	9606.ENSP00000360916	LCP2	VAV2	9606	0.991	0	0	0	0	0.0	0.9	0.917
9606.ENSP00000046794	9606.ENSP00000378845	LCP2	LAT	9606	0.993	0	0	0	0	0.457	0.5	0.979
9606.ENSP00000046794	9606.ENSP00000483570	LCP2	BTK	9606	0.996	0	0	0	0	0.0	0.9	0.962
9606.ENSP00000046794	9606.ENSP00000359073	LCP2	VAV3	9606	0.997	0	0	0	0	0.0	0.9	0.979
9606.ENSP00000046794	9606.ENSP00000472929	LCP2	VAV1	9606	0.998	0	0	0	0	0.457	0.9	0.982
9606.ENSP00000046794	9606.ENSP00000339186	LCP2	GRAP2	9606	0.999	0	0	0	0	0.705	0.9	0.982
9606.ENSP00000215794	9606.ENSP00000270139	USP18	IFNAR1	9606	0.418	0	0	0	0	0.0	0.0	0.419
9606.ENSP00000215794	9606.ENSP00000315768	USP18	STAT2	9606	0.68	0	0	0	0	0.457	0.0	0.436
9606.ENSP00000215794	9606.ENSP00000343957	USP18	IFNAR2	9606	0.998	0	0	0	0	0.457	0.9	0.981
9606.ENSP00000219235	9606.ENSP00000259607	CCL22	CCL21	9606	0.442	0	0	0	0	0.0	0.0	0.442
9606.ENSP00000219235	9606.ENSP00000308815	CCL22	CCL19	9606	0.445	0	0	0	0	0.0	0.0	0.445
9606.ENSP00000219235	9606.ENSP00000482259	CCL22	CCL4	9606	0.566	0	0	0	0	0.0	0.0	0.566
9606.ENSP00000219235	9606.ENSP00000319635	CCL22	CXCR2	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000219235	9606.ENSP00000350256	CCL22	CCR9	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000219235	9606.ENSP00000395704	CCL22	CXCR6	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000219235	9606.ENSP00000310405	CCL22	XCR1	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000219235	9606.ENSP00000305651	CCL22	CXCL10	9606	0.656	0	0	0	0	0.0	0.0	0.656
9606.ENSP00000219235	9606.ENSP00000226524	CCL22	PF4V1	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000219235	9606.ENSP00000292174	CCL22	CXCR5	9606	0.741	0	0	0	0	0.0	0.65	0.291
9606.ENSP00000219235	9606.ENSP00000351059	CCL22	CX3CR1	9606	0.755	0	0	0	0	0.0	0.65	0.33
9606.ENSP00000219235	9606.ENSP00000295683	CCL22	CXCR1	9606	0.757	0	0	0	0	0.0	0.65	0.336
9606.ENSP00000219235	9606.ENSP00000362795	CCL22	CXCR3	9606	0.764	0	0	0	0	0.0	0.65	0.353
9606.ENSP00000219235	9606.ENSP00000343952	CCL22	CCR6	9606	0.851	0	0	0	0	0.0	0.65	0.593
9606.ENSP00000219235	9606.ENSP00000296140	CCL22	CCR1	9606	0.884	0	0	0	0	0.0	0.65	0.683
9606.ENSP00000219235	9606.ENSP00000474412	CCL22	CCL5	9606	0.9	0	0	0	0	0.0	0.9	0.0
9606.ENSP00000219235	9606.ENSP00000332504	CCL22	CCR10	9606	0.922	0	0	0	0	0.0	0.65	0.787
9606.ENSP00000219235	9606.ENSP00000292303	CCL22	CCR5	9606	0.932	0	0	0	0	0.0	0.65	0.813
9606.ENSP00000219235	9606.ENSP00000219244	CCL22	CCL17	9606	0.932	0	0	0	0	0.0	0.9	0.35
9606.ENSP00000219235	9606.ENSP00000386884	CCL22	CXCR4	9606	0.937	0	0	0	0	0.0	0.65	0.828
9606.ENSP00000219235	9606.ENSP00000416996	CCL22	ACKR2	9606	0.947	0	0	0	0	0.0	0.5	0.899
9606.ENSP00000219235	9606.ENSP00000246657	CCL22	CCR7	9606	0.954	0	0	0	0	0.0	0.65	0.876
9606.ENSP00000219235	9606.ENSP00000292301	CCL22	CCR2	9606	0.967	0	0	0	0	0.0	0.65	0.91
9606.ENSP00000219235	9606.ENSP00000332659	CCL22	CCR4	9606	0.983	0	0	0	0	0.287	0.65	0.938
9606.ENSP00000219235	9606.ENSP00000441600	CCL22	CCR3	9606	0.984	0	0	0	0	0.0	0.65	0.956
9606.ENSP00000219235	9606.ENSP00000326432	CCL22	CCR8	9606	0.988	0	0	0	0	0.0	0.65	0.969
9606.ENSP00000219244	9606.ENSP00000319635	CCL17	CXCR2	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000219244	9606.ENSP00000351059	CCL17	CX3CR1	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000219244	9606.ENSP00000310405	CCL17	XCR1	9606	0.654	0	0	0	0	0.0	0.65	0.052
9606.ENSP00000219244	9606.ENSP00000350256	CCL17	CCR9	9606	0.658	0	0	0	0	0.0	0.65	0.064
9606.ENSP00000219244	9606.ENSP00000395704	CCL17	CXCR6	9606	0.659	0	0	0	0	0.0	0.65	0.068
9606.ENSP00000219244	9606.ENSP00000482259	CCL17	CCL4	9606	0.697	0	0	0	0	0.0	0.0	0.697
9606.ENSP00000219244	9606.ENSP00000295683	CCL17	CXCR1	9606	0.71	0	0	0	0	0.0	0.65	0.206
9606.ENSP00000219244	9606.ENSP00000296029	CCL17	PF4	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000219244	9606.ENSP00000354416	CCL17	CCL28	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000219244	9606.ENSP00000337065	CCL17	CXCL14	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000219244	9606.ENSP00000472467	CCL17	CXCL17	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000219244	9606.ENSP00000292174	CCL17	CXCR5	9606	0.777	0	0	0	0	0.0	0.65	0.39
9606.ENSP00000219244	9606.ENSP00000259607	CCL17	CCL21	9606	0.792	0	0	0	0	0.734	0.0	0.252
9606.ENSP00000219244	9606.ENSP00000375086	CCL17	CCL25	9606	0.793	0	0	0	0	0.734	0.0	0.256
9606.ENSP00000219244	9606.ENSP00000378365	CCL17	CCL26	9606	0.827	0	0	0	0	0.734	0.0	0.377
9606.ENSP00000219244	9606.ENSP00000386884	CCL17	CXCR4	9606	0.829	0	0	0	0	0.0	0.65	0.533
9606.ENSP00000219244	9606.ENSP00000246657	CCL17	CCR7	9606	0.834	0	0	0	0	0.0	0.65	0.546
9606.ENSP00000219244	9606.ENSP00000362795	CCL17	CXCR3	9606	0.834	0	0	0	0	0.0	0.65	0.547
9606.ENSP00000219244	9606.ENSP00000292301	CCL17	CCR2	9606	0.87	0	0	0	0	0.0	0.65	0.646
9606.ENSP00000219244	9606.ENSP00000296140	CCL17	CCR1	9606	0.87	0	0	0	0	0.0	0.65	0.646
9606.ENSP00000219244	9606.ENSP00000343952	CCL17	CCR6	9606	0.916	0	0	0	0	0.0	0.65	0.771
9606.ENSP00000219244	9606.ENSP00000441600	CCL17	CCR3	9606	0.95	0	0	0	0	0.0	0.65	0.865
9606.ENSP00000219244	9606.ENSP00000292303	CCL17	CCR5	9606	0.953	0	0	0	0	0.322	0.65	0.82
9606.ENSP00000219244	9606.ENSP00000416996	CCL17	ACKR2	9606	0.977	0	0	0	0	0.0	0.5	0.956
9606.ENSP00000219244	9606.ENSP00000332659	CCL17	CCR4	9606	0.977	0	0	0	0	0.483	0.65	0.883
9606.ENSP00000219244	9606.ENSP00000474412	CCL17	CCL5	9606	0.981	0	0	0	0	0.734	0.9	0.372
9606.ENSP00000219244	9606.ENSP00000332504	CCL17	CCR10	9606	0.982	0	0	0	0	0.0	0.65	0.951
9606.ENSP00000219244	9606.ENSP00000326432	CCL17	CCR8	9606	0.994	0	0	0	0	0.287	0.65	0.979
9606.ENSP00000222139	9606.ENSP00000501150	EPOR	PIK3CB	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000222139	9606.ENSP00000482457	EPOR	PLCG2	9606	0.598	0	0	0	0	0.23	0.5	0.0
9606.ENSP00000222139	9606.ENSP00000405338	EPOR	INPP5D	9606	0.659	0	0	0	0	0.457	0.0	0.398
9606.ENSP00000222139	9606.ENSP00000428056	EPOR	PIK3R1	9606	0.716	0	0	0	0	0.457	0.5	0.0
9606.ENSP00000222139	9606.ENSP00000472929	EPOR	VAV1	9606	0.763	0	0	0	0	0.292	0.5	0.385
9606.ENSP00000222139	9606.ENSP00000431885	EPOR	TYK2	9606	0.766	0	0	0	0	0.0	0.65	0.361
9606.ENSP00000222139	9606.ENSP00000428924	EPOR	LYN	9606	0.852	0	0	0	0	0.292	0.8	0.0
9606.ENSP00000222139	9606.ENSP00000499900	EPOR	JAK1	9606	0.932	0	0	0	0	0.0	0.8	0.677
9606.ENSP00000222139	9606.ENSP00000371067	EPOR	JAK2	9606	0.999	0	0	0	0	0.943	0.8	0.981
9606.ENSP00000222254	9606.ENSP00000332049	PIK3R2	CD86	9606	0.4	0	0	0	0	0.0	0.4	0.0
9606.ENSP00000222254	9606.ENSP00000499900	PIK3R2	JAK1	9606	0.4	0	0	0	0	0.0	0.4	0.0
9606.ENSP00000222254	9606.ENSP00000371067	PIK3R2	JAK2	9606	0.4	0	0	0	0	0.0	0.4	0.0
9606.ENSP00000222254	9606.ENSP00000477713	PIK3R2	LCK	9606	0.434	0	0	0	0	0.096	0.4	0.0
9606.ENSP00000222254	9606.ENSP00000358165	PIK3R2	FCGR1A	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000222254	9606.ENSP00000262629	PIK3R2	TYROBP	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000222254	9606.ENSP00000354782	PIK3R2	CD247	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000222254	9606.ENSP00000356946	PIK3R2	FCGR3A	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000222254	9606.ENSP00000371327	PIK3R2	KLRC2	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000222254	9606.ENSP00000240618	PIK3R2	KLRK1	9606	0.499	0	0	0	0	0.0	0.5	0.0
9606.ENSP00000222254	9606.ENSP00000428924	PIK3R2	LYN	9606	0.54	0	0	0	0	0.118	0.5	0.0
9606.ENSP00000222254	9606.ENSP00000346671	PIK3R2	FYN	9606	0.557	0	0	0	0	0.292	0.4	0.0
9606.ENSP00000222254	9606.ENSP00000496577	PIK3R2	SOCS1	9606	0.599	0	0	0	0	0.166	0.54	0.0
9606.ENSP00000222254	9606.ENSP00000364898	PIK3R2	SYK	9606	0.763	0	0	0	0	0.23	0.5	0.435
9606.ENSP00000222254	9606.ENSP00000482457	PIK3R2	PLCG2	9606	0.9	0	0	0	0	0.0	0.9	0.0
9606.ENSP00000222254	9606.ENSP00000428056	PIK3R2	PIK3R1	9606	0.998	0	0	0	0	0.669	0.9	0.957
9606.ENSP00000222254	9606.ENSP00000501150	PIK3R2	PIK3CB	9606	0.999	0	0	0	0	0.766	0.904	0.984
9606.ENSP00000224337	9606.ENSP00000339186	BLNK	GRAP2	9606	0.457	0	0	0	0	0.457	0.0	0.0
9606.ENSP00000224337	9606.ENSP00000461269	BLNK	SCIMP	9606	0.534	0	0	0	0	0.292	0.0	0.369
9606.ENSP00000224337	9606.ENSP00000313419	BLNK	CD19	9606	0.794	0	0	0	0	0.0	0.0	0.794
9606.ENSP00000224337	9606.ENSP00000370912	BLNK	TEC	9606	0.9	0	0	0	0	0.0	0.9	0.042
9606.ENSP00000224337	9606.ENSP00000360916	BLNK	VAV2	9606	0.926	0	0	0	0	0.0	0.9	0.291
9606.ENSP00000224337	9606.ENSP00000359073	BLNK	VAV3	9606	0.926	0	0	0	0	0.292	0.9	0.0
9606.ENSP00000224337	9606.ENSP00000428924	BLNK	LYN	9606	0.941	0	0	0	0	0.292	0.0	0.921
9606.ENSP00000224337	9606.ENSP00000364898	BLNK	SYK	9606	0.993	0	0	0	0	0.457	0.4	0.981
9606.ENSP00000224337	9606.ENSP00000472929	BLNK	VAV1	9606	0.998	0	0	0	0	0.292	0.9	0.979
9606.ENSP00000224337	9606.ENSP00000482457	BLNK	PLCG2	9606	0.998	0	0	0	0	0.292	0.9	0.982
9606.ENSP00000224337	9606.ENSP00000483570	BLNK	BTK	9606	0.999	0	0	0	0	0.524	0.9	0.982
9606.ENSP00000225831	9606.ENSP00000354394	CCL2	STAT1	9606	0.447	0	0	0	0	0.0	0.0	0.447
9606.ENSP00000225831	9606.ENSP00000482259	CCL2	CCL4	9606	0.53	0	0	0	0	0.292	0.0	0.364
9606.ENSP00000225831	9606.ENSP00000499900	CCL2	JAK1	9606	0.558	0	0	0	0	0.0	0.0	0.558
9606.ENSP00000225831	9606.ENSP00000351671	CCL2	CCL20	9606	0.633	0	0	0	0	0.0	0.0	0.633
9606.ENSP00000225831	9606.ENSP00000292174	CCL2	CXCR5	9606	0.713	0	0	0	0	0.0	0.65	0.215
9606.ENSP00000225831	9606.ENSP00000350256	CCL2	CCR9	9606	0.73	0	0	0	0	0.0	0.65	0.261
9606.ENSP00000225831	9606.ENSP00000306512	CCL2	CXCL8	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225831	9606.ENSP00000472467	CCL2	CXCL17	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225831	9606.ENSP00000310405	CCL2	XCR1	9606	0.753	0	0	0	0	0.0	0.65	0.324
9606.ENSP00000225831	9606.ENSP00000286758	CCL2	CXCL13	9606	0.76	0	0	0	0	0.734	0.0	0.138
9606.ENSP00000225831	9606.ENSP00000395704	CCL2	CXCR6	9606	0.78	0	0	0	0	0.0	0.65	0.397
9606.ENSP00000225831	9606.ENSP00000483330	CCL2	CCL4L2	9606	0.782	0	0	0	0	0.734	0.0	0.216
9606.ENSP00000225831	9606.ENSP00000367832	CCL2	CCL7	9606	0.784	0	0	0	0	0.0	0.0	0.784
9606.ENSP00000225831	9606.ENSP00000484078	CCL2	CCL15	9606	0.785	0	0	0	0	0.734	0.0	0.227
9606.ENSP00000225831	9606.ENSP00000497260	CCL2	GNAI1	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000225831	9606.ENSP00000354901	CCL2	CXCL9	9606	0.801	0	0	0	0	0.734	0.0	0.284
9606.ENSP00000225831	9606.ENSP00000296029	CCL2	PF4	9606	0.804	0	0	0	0	0.734	0.0	0.296
9606.ENSP00000225831	9606.ENSP00000378365	CCL2	CCL26	9606	0.808	0	0	0	0	0.734	0.0	0.309
9606.ENSP00000225831	9606.ENSP00000225844	CCL2	CCL13	9606	0.813	0	0	0	0	0.292	0.0	0.748
9606.ENSP00000225831	9606.ENSP00000326432	CCL2	CCR8	9606	0.821	0	0	0	0	0.0	0.65	0.509
9606.ENSP00000225831	9606.ENSP00000332504	CCL2	CCR10	9606	0.836	0	0	0	0	0.0	0.65	0.552
9606.ENSP00000225831	9606.ENSP00000332659	CCL2	CCR4	9606	0.886	0	0	0	0	0.0	0.65	0.689
9606.ENSP00000225831	9606.ENSP00000302234	CCL2	CCL11	9606	0.904	0	0	0	0	0.734	0.0	0.656
9606.ENSP00000225831	9606.ENSP00000246657	CCL2	CCR7	9606	0.906	0	0	0	0	0.0	0.65	0.745
9606.ENSP00000225831	9606.ENSP00000474412	CCL2	CCL5	9606	0.96	0	0	0	0	0.734	0.0	0.858
9606.ENSP00000225831	9606.ENSP00000378118	CCL2	CCL8	9606	0.962	0	0	0	0	0.734	0.0	0.865
9606.ENSP00000225831	9606.ENSP00000416996	CCL2	ACKR2	9606	0.97	0	0	0	0	0.0	0.5	0.944
9606.ENSP00000225831	9606.ENSP00000295683	CCL2	CXCR1	9606	0.989	0	0	0	0	0.0	0.65	0.97
9606.ENSP00000225831	9606.ENSP00000351059	CCL2	CX3CR1	9606	0.991	0	0	0	0	0.0	0.65	0.977
9606.ENSP00000225831	9606.ENSP00000343952	CCL2	CCR6	9606	0.992	0	0	0	0	0.0	0.65	0.978
9606.ENSP00000225831	9606.ENSP00000319635	CCL2	CXCR2	9606	0.992	0	0	0	0	0.0	0.65	0.98
9606.ENSP00000225831	9606.ENSP00000386884	CCL2	CXCR4	9606	0.993	0	0	0	0	0.0	0.65	0.981
9606.ENSP00000225831	9606.ENSP00000362795	CCL2	CXCR3	9606	0.993	0	0	0	0	0.0	0.65	0.982
9606.ENSP00000225831	9606.ENSP00000296140	CCL2	CCR1	9606	0.995	0	0	0	0	0.287	0.65	0.982
9606.ENSP00000225831	9606.ENSP00000292303	CCL2	CCR5	9606	0.996	0	0	0	0	0.287	0.65	0.987
9606.ENSP00000225831	9606.ENSP00000441600	CCL2	CCR3	9606	0.996	0	0	0	0	0.292	0.65	0.987
9606.ENSP00000225831	9606.ENSP00000292301	CCL2	CCR2	9606	0.999	0	0	0	0	0.943	0.65	0.987
9606.ENSP00000225842	9606.ENSP00000416996	CCL1	ACKR2	9606	0.629	0	0	0	0	0.0	0.0	0.629
9606.ENSP00000225842	9606.ENSP00000362795	CCL1	CXCR3	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000225842	9606.ENSP00000386884	CCL1	CXCR4	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000225842	9606.ENSP00000292174	CCL1	CXCR5	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000225842	9606.ENSP00000295683	CCL1	CXCR1	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000225842	9606.ENSP00000332659	CCL1	CCR4	9606	0.65	0	0	0	0	0.0	0.65	0.0
9606.ENSP00000225842	9606.ENSP00000395704	CCL1	CXCR6	9606	0.683	0	0	0	0	0.0	0.65	0.133
9606.ENSP00000225842	9606.ENSP00000246657	CCL1	CCR7	9606	0.699	0	0	0	0	0.0	0.65	0.176
9606.ENSP00000225842	9606.ENSP00000351059	CCL1	CX3CR1	9606	0.725	0	0	0	0	0.0	0.65	0.248
9606.ENSP00000225842	9606.ENSP00000306884	CCL1	CXCL11	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225842	9606.ENSP00000332504	CCL1	CCR10	9606	0.735	0	0	0	0	0.0	0.65	0.275
9606.ENSP00000225842	9606.ENSP00000310405	CCL1	XCR1	9606	0.743	0	0	0	0	0.0	0.65	0.298
9606.ENSP00000225842	9606.ENSP00000441600	CCL1	CCR3	9606	0.793	0	0	0	0	0.0	0.65	0.435
9606.ENSP00000225842	9606.ENSP00000350256	CCL1	CCR9	9606	0.816	0	0	0	0	0.0	0.65	0.498
9606.ENSP00000225842	9606.ENSP00000292301	CCL1	CCR2	9606	0.863	0	0	0	0	0.0	0.65	0.626
9606.ENSP00000225842	9606.ENSP00000319635	CCL1	CXCR2	9606	0.871	0	0	0	0	0.0	0.65	0.649
9606.ENSP00000225842	9606.ENSP00000343952	CCL1	CCR6	9606	0.899	0	0	0	0	0.0	0.65	0.724
9606.ENSP00000225842	9606.ENSP00000296140	CCL1	CCR1	9606	0.936	0	0	0	0	0.287	0.65	0.767
9606.ENSP00000225842	9606.ENSP00000292303	CCL1	CCR5	9606	0.951	0	0	0	0	0.0	0.65	0.866
9606.ENSP00000225842	9606.ENSP00000326432	CCL1	CCR8	9606	0.999	0	0	0	0	0.287	0.9	0.987
9606.ENSP00000225844	9606.ENSP00000295683	CCL13	CXCR1	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000225844	9606.ENSP00000326432	CCL13	CCR8	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000225844	9606.ENSP00000332504	CCL13	CCR10	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000225844	9606.ENSP00000319635	CCL13	CXCR2	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000225844	9606.ENSP00000343952	CCL13	CCR6	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000225844	9606.ENSP00000310405	CCL13	XCR1	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000225844	9606.ENSP00000395704	CCL13	CXCR6	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000225844	9606.ENSP00000386884	CCL13	CXCR4	9606	0.651	0	0	0	0	0.0	0.65	0.045
9606.ENSP00000225844	9606.ENSP00000332659	CCL13	CCR4	9606	0.671	0	0	0	0	0.0	0.65	0.099
9606.ENSP00000225844	9606.ENSP00000246657	CCL13	CCR7	9606	0.684	0	0	0	0	0.0	0.65	0.134
9606.ENSP00000225844	9606.ENSP00000356792	CCL13	XCL1	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000379140	CCL13	CXCL12	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000354901	CCL13	CXCL9	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000400533	CCL13	CCL24	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000296029	CCL13	PF4	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000296028	CCL13	PPBP	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000337065	CCL13	CXCL14	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000472467	CCL13	CXCL17	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000354416	CCL13	CCL28	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000259607	CCL13	CCL21	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000378365	CCL13	CCL26	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000305651	CCL13	CXCL10	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000306884	CCL13	CXCL11	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000225844	9606.ENSP00000302234	CCL13	CCL11	9606	0.738	0	0	0	0	0.734	0.0	0.059
9606.ENSP00000225844	9606.ENSP00000474412	CCL13	CCL5	9606	0.743	0	0	0	0	0.734	0.0	0.077
9606.ENSP00000225844	9606.ENSP00000292174	CCL13	CXCR5	9606	0.751	0	0	0	0	0.0	0.65	0.317
9606.ENSP00000225844	9606.ENSP00000350256	CCL13	CCR9	9606	0.762	0	0	0	0	0.0	0.65	0.349
