Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,biotype
ENSG00000002834,7879.287721009918,-0.09490414179544186,0.0921652943186261,-1.0297166899651755,0.303143018510419,0.9991743358666302,LASP1,protein_coding
ENSG00000002919,568.1269620326348,-0.08568199668241067,0.15658581790771525,-0.5471887417857206,0.5842490699509277,0.9991743358666302,SNX11,protein_coding
ENSG00000002933,15.73015050851474,0.027211908172530552,0.8514944672752712,0.031957821475466476,0.9745056872886068,0.9991743358666302,TMEM176A,protein_coding
ENSG00000003056,5664.415421472702,0.026164033114004125,0.12205364041012326,0.21436503676652363,0.8302624045357494,0.9991743358666302,M6PR,protein_coding
ENSG00000003096,26.122168180933667,0.21899422067071844,0.45232157781152865,0.48415603281691766,0.6282751375236941,0.9991743358666302,KLHL13,protein_coding
ENSG00000003147,80.42869700014516,-0.0004105960570717744,0.31821179720282805,-0.0012903231768307468,0.9989704713444435,0.9999312247367581,ICA1,protein_coding
ENSG00000003249,157.30028643703758,0.9043531970880662,0.7349562189154611,1.2304858082874321,0.218515238164945,0.9991743358666302,DBNDD1,protein_coding
ENSG00000003393,530.5956312551593,0.016782678904528777,0.13343981516366268,0.12576965041464558,0.8999142664290956,0.9991743358666302,ALS2,protein_coding
ENSG00000003400,2921.626430496346,0.2212992134453412,0.11465911249368801,1.9300621523433101,0.05359913723924922,0.8992048405534793,CASP10,protein_coding
ENSG00000003402,14041.69738950186,-0.08635146622326002,0.10592319424843101,-0.8152271731980846,0.4149422864426795,0.9991743358666302,CFLAR,protein_coding
ENSG00000003436,948.3653734130137,-0.1747942065753342,0.15529361685412732,-1.1255723842115446,0.26034656266920553,0.9991743358666302,TFPI,protein_coding
ENSG00000003509,508.02858681334516,0.15494810311670948,0.11757248178341151,1.317894296066236,0.1875390354032338,0.9991743358666302,NDUFAF7,protein_coding
ENSG00000003756,6790.717445775577,0.07633061937825503,0.07795101416453959,0.9792126529250254,0.3274749180557146,0.9991743358666302,RBM5,protein_coding
ENSG00000003987,6.331244623151072,0.533053479770021,0.7800654403046036,0.6833445660172712,0.49438913944697005,0.9991743358666302,MTMR7,protein_coding
ENSG00000004059,1958.4006658871538,-0.078565594653415,0.09716342597929661,-0.8085922646465308,0.41874971564502295,0.9991743358666302,ARF5,protein_coding
ENSG00000004139,2324.769580648255,-0.028352935208077284,0.09292089772509199,-0.3051298028992349,0.7602672934286769,0.9991743358666302,SARM1,protein_coding
ENSG00000004142,1218.7924510883954,-0.08216857361775354,0.11159865118756988,-0.736286440233479,0.46155639653776226,0.9991743358666302,POLDIP2,protein_coding
ENSG00000004399,1129.907241507535,-0.21180552374153575,0.17299860374971862,-1.224319267038479,0.22083181144739428,0.9991743358666302,PLXND1,protein_coding
ENSG00000004455,2159.170341852645,0.03415452763346034,0.08928467878129971,0.3825351460032788,0.7020644647766366,0.9991743358666302,AK2,protein_coding
ENSG00000004468,709.3480119093055,0.49644404951031545,0.25925585295928305,1.9148807783648514,0.055507709678376205,0.9091903534901196,CD38,protein_coding
ENSG00000004478,1285.219227710248,0.11907053340593626,0.12149060119497973,0.9800802056682598,0.32704652917109744,0.9991743358666302,FKBP4,protein_coding
ENSG00000004487,1838.4150631953207,0.09525816086260412,0.08626339426333965,1.104270956134717,0.26947561775052364,0.9991743358666302,KDM1A,protein_coding
ENSG00000004534,4155.485184639352,0.03538979230422684,0.11684925055429889,0.3028670884609696,0.7619911536618302,0.9991743358666302,RBM6,protein_coding
ENSG00000004660,413.69924958006925,-0.04981478146818798,0.14938305681970768,-0.33347009044211806,0.7387794630382378,0.9991743358666302,CAMKK1,protein_coding
ENSG00000004700,1765.935005472017,0.1132565084012151,0.120172275006272,0.9424512300803495,0.34596166907326764,0.9991743358666302,RECQL,protein_coding
ENSG00000004766,1137.6813424232546,0.046683811302042647,0.08762087010961828,0.5327932859333486,0.5941766820329779,0.9991743358666302,VPS50,protein_coding
ENSG00000004776,1.8376077872566863,-0.20484506131208344,1.4076198014084684,-0.14552584519421713,0.8842957114366491,,HSPB6,protein_coding
ENSG00000004777,639.6714086758203,-0.4031072583822833,0.1628631289813395,-2.4751290295329547,0.01331880478995616,0.5784281733476726,ARHGAP33,protein_coding
ENSG00000004779,443.5271140571508,0.010363651041822203,0.13211623212794305,0.07844343480660206,0.9374753239737074,0.9991743358666302,NDUFAB1,protein_coding
ENSG00000004799,19.57254095883141,-0.31381593201871766,0.5798378293699988,-0.5412132774429061,0.5883605868673996,0.9991743358666302,PDK4,protein_coding
ENSG00000004809,1.2600289814984136,-0.011572488070525223,1.5877176360292113,-0.007288757023237038,0.9941844647964281,,SLC22A16,protein_coding
ENSG00000004838,67.43884621778814,-0.08429338862235011,0.2756272032472388,-0.30582390863190156,0.7597387236247619,0.9991743358666302,ZMYND10,protein_coding
ENSG00000004846,45.49159761839482,0.27623195020918473,0.31772149602992145,0.8694153642760469,0.38461998236762984,0.9991743358666302,ABCB5,protein_coding
ENSG00000004864,259.0017319925047,-0.13100203799719054,0.1580682937927552,-0.8287685964963254,0.407235361344649,0.9991743358666302,SLC25A13,protein_coding
ENSG00000004866,120.64356798108452,-0.2161337040452363,0.22837895569809075,-0.9463818738665122,0.3439538471953112,0.9991743358666302,ST7,protein_coding
ENSG00000004897,2339.086915388497,0.06233508839601808,0.11061717159695046,0.5635209027323979,0.5730802306016569,0.9991743358666302,CDC27,protein_coding
ENSG00000004939,14.09048330575453,-0.11020408338044176,0.5419098149697887,-0.20336240521236099,0.8388517820989247,0.9991743358666302,SLC4A1,protein_coding
ENSG00000004961,279.8151952281153,0.10022286710075451,0.1551156579637905,0.6461170227195895,0.5182035718840301,0.9991743358666302,HCCS,protein_coding
ENSG00000004975,1403.0716535396452,0.014738682288728773,0.09706451556005868,0.15184418532032143,0.8793098313278506,0.9991743358666302,DVL2,protein_coding
ENSG00000005001,10.058637020751409,-0.21234106163048475,0.6911356031644824,-0.3072350211134326,0.7586644907488324,0.9991743358666302,PRSS22,protein_coding
ENSG00000005007,5863.575852653402,-0.03526999129199154,0.0736988886457166,-0.4785688351630448,0.6322453936137296,0.9991743358666302,UPF1,protein_coding
ENSG00000005020,267.7215932381064,-0.6574520276313687,0.18461968167075268,-3.5611155954859486,0.0003692824507356842,0.1023515476071938,SKAP2,protein_coding
ENSG00000005022,3544.8896684990455,-0.0027948152154562748,0.12315465771850634,-0.02269354052239228,0.9818947284266637,0.9991743358666302,SLC25A5,protein_coding
ENSG00000005059,2886.4917410036633,0.06546042324355035,0.09683301063844915,0.6760135083268619,0.4990320685872903,0.9991743358666302,CCDC109B,protein_coding
ENSG00000005075,416.0109526148554,0.09033073729956002,0.1453709745879188,0.6213808331107319,0.5343490800366923,0.9991743358666302,POLR2J,protein_coding
ENSG00000005100,873.241321094371,0.036239124360864204,0.09291793684548258,0.3900121504110437,0.6965275622626508,0.9991743358666302,DHX33,protein_coding
ENSG00000005102,178.34754391708242,0.4393935061538677,0.3140273795388963,1.3992203698895727,0.16174690998231456,0.9991743358666302,MEOX1,protein_coding
ENSG00000005156,2690.798821124426,0.02194470886654775,0.09262339613472866,0.23692403628374084,0.8127157225357486,0.9991743358666302,LIG3,protein_coding
ENSG00000005175,1015.4743190419879,0.07403308516998643,0.10827093913610156,0.6837761430786466,0.494116533496348,0.9991743358666302,RPAP3,protein_coding
ENSG00000005187,205.35754434060337,0.2184695521829538,0.18193603199311906,1.2008042045855791,0.2298271605034804,0.9991743358666302,ACSM3,protein_coding
ENSG00000005189,10.701774878643155,-0.5180071847974708,0.6379290515768103,-0.8120137866696603,0.41678372065929215,0.9991743358666302,AC004381.6,protein_coding
ENSG00000005194,978.5235662966168,0.08281929903265964,0.15530310179494894,0.53327524096723,0.5938430640094399,0.9991743358666302,CIAPIN1,protein_coding
ENSG00000005206,3002.2508193865297,0.023828260973803844,0.13844037347105878,0.17211930578029816,0.8633437354413958,0.9991743358666302,SPPL2B,protein_coding
ENSG00000005238,363.298885647883,-0.31649888892330263,0.16390548119076023,-1.9309841661423612,0.05348501055466939,0.8991309534856252,FAM214B,protein_coding
ENSG00000005243,11.515979651614032,-0.11115232345877386,0.533445746563376,-0.2083666880368844,0.8349426645682548,0.9991743358666302,COPZ2,protein_coding
ENSG00000005249,147.33050587574132,0.3458343938949793,0.3824582777844372,0.9042408387612412,0.36586770960183446,0.9991743358666302,PRKAR2B,protein_coding
ENSG00000005302,3058.6711428844546,0.1650972566682884,0.12039296946736479,1.3713197489745588,0.17027530193694884,0.9991743358666302,MSL3,protein_coding
ENSG00000005339,11604.861565561401,0.03367312112022693,0.08839356448760124,0.3809453925228932,0.7032437690918479,0.9991743358666302,CREBBP,protein_coding
ENSG00000005379,1092.063086024717,-0.39607032928634844,0.12989540389036422,-3.0491481409199377,0.0022949128614894406,0.265778053491097,BZRAP1,protein_coding
ENSG00000005381,7.223720102675726,-2.8867744348867226,1.029484651332504,-2.804096623636159,0.0050457781216283,0.3773996754097056,MPO,protein_coding
ENSG00000005436,729.4738832009666,0.0400020321809143,0.11974129876613482,0.3340704718682043,0.7383263813225258,0.9991743358666302,GCFC2,protein_coding
ENSG00000005448,526.9338256571596,0.08110757793032951,0.1150414733341765,0.7050290263123229,0.4807921727475235,0.9991743358666302,WDR54,protein_coding
ENSG00000005469,563.7451610415428,-0.06322858261246908,0.13324550905010407,-0.474526932001088,0.6351241973522926,0.9991743358666302,CROT,protein_coding
ENSG00000005483,9187.603810330838,0.08517991303848078,0.10266145514271736,0.8297165953869036,0.4066990363416606,0.9991743358666302,KMT2E,protein_coding
ENSG00000005486,1291.6783094134644,0.03567398042874665,0.10895058972618554,0.32743265106138886,0.7433406743129818,0.9991743358666302,RHBDD2,protein_coding
ENSG00000005513,290.3490690256242,0.5002003570040036,0.13641738140792636,3.666690797327825,0.0002457096024589649,0.09252706555921075,SOX8,protein_coding
ENSG00000005700,2380.113198145416,0.11542397811299114,0.11293980357355486,1.0219955627762216,0.3067830005365807,0.9991743358666302,IBTK,protein_coding
ENSG00000005801,632.8280966712728,0.002469139182713293,0.12345589564107148,0.020000172287372366,0.9840432351282522,0.9991743358666302,ZNF195,protein_coding
ENSG00000005810,19759.804702984802,0.014077114351008755,0.07127098976897438,0.1975153480629336,0.8434242719958029,0.9991743358666302,MYCBP2,protein_coding
ENSG00000005812,3798.660104817466,0.18054083716504363,0.11938308207567638,1.5122815898704947,0.1304622424658376,0.9991743358666302,FBXL3,protein_coding
ENSG00000005844,18326.36332633127,-0.17940856035225908,0.11747976814486265,-1.5271443175733281,0.1267251288538651,0.9991743358666302,ITGAL,protein_coding
ENSG00000005882,829.3397323414092,0.30533151734324326,0.10719760100113813,2.848305507695098,0.004395270931166403,0.3588096774533592,PDK2,protein_coding
ENSG00000005884,547.3038493222872,0.05267836123111125,0.19063247877125533,0.2763346601306136,0.7822910369739741,0.9991743358666302,ITGA3,protein_coding
ENSG00000005889,4275.859406422462,0.17800871158415,0.095524813577752,1.8634813816125437,0.0623945696221777,0.9124876870749022,ZFX,protein_coding
ENSG00000005893,2622.188626336804,0.03596110526739658,0.08991546940498314,0.39994347474766784,0.6891981503752118,0.9991743358666302,LAMP2,protein_coding
ENSG00000005961,140.91059062996143,0.025324115548069657,0.37301755721564667,0.06788987557877721,0.9458732982766073,0.9991743358666302,ITGA2B,protein_coding
ENSG00000005981,2.622118307116092,-1.944947959041128,1.366008092903108,-1.4238187673600295,0.15449894152427116,,ASB4,protein_coding
ENSG00000006007,904.761997659744,-0.07053452228905845,0.13877399028937223,-0.5082690361643382,0.6112646817682368,0.9991743358666302,GDE1,protein_coding
ENSG00000006015,2009.9305608933646,-0.01113676914261982,0.11159367051768151,-0.09979749828961176,0.9205050942122495,0.9991743358666302,C19orf60,protein_coding
ENSG00000006016,7.120977345667698,0.3058648643792724,0.736318633536945,0.4153974250387153,0.6778509913636668,0.9991743358666302,CRLF1,protein_coding
ENSG00000006025,1539.692434870666,0.001023122273318609,0.10670293705476477,0.009588510884133363,0.9923495924337994,0.9994121112487975,OSBPL7,protein_coding
ENSG00000006042,36.49062132559616,-0.5289963301051747,0.3256842702734465,-1.6242612198035418,0.10432007007004213,0.9913347053958314,TMEM98,protein_coding
ENSG00000006047,3.4100634331848125,-1.8735554773145888,1.2368917291629198,-1.5147287617344958,0.12984110755480477,,YBX2,protein_coding
ENSG00000006062,2370.378554060825,-0.10004640892161103,0.09495536249789241,-1.053615154424076,0.292059148126973,0.9991743358666302,MAP3K14,protein_coding
ENSG00000006118,11.061109571309121,-0.15406390785774957,0.7522574239544048,-0.20480211022428882,0.8377267382402278,0.9991743358666302,TMEM132A,protein_coding
ENSG00000006125,8659.65476888714,0.02151539467363801,0.10842330170823486,0.1984388441843945,0.8427017284076989,0.9991743358666302,AP2B1,protein_coding
ENSG00000006194,1677.7770835734038,-0.0017189496303916044,0.0941704652495875,-0.01825359602754149,0.9854365462969851,0.9991743358666302,ZNF263,protein_coding
ENSG00000006210,15.333715899875902,0.3671060882889132,0.5912125703782498,0.6209375555970396,0.5346407098646647,0.9991743358666302,CX3CL1,protein_coding
ENSG00000006282,673.1221358330013,0.36676401785010604,0.1846533581072059,1.986229882898585,0.04700780416833666,0.8787597342457849,SPATA20,protein_coding
ENSG00000006327,19.703323427455597,-1.7662236194422987,0.6149730843555741,-2.872034019656505,0.0040783906009606305,0.34772984038543836,TNFRSF12A,protein_coding
ENSG00000006432,767.835158863111,0.033849070437627436,0.16864732066142366,0.20070920963863298,0.8409259580082564,0.9991743358666302,MAP3K9,protein_coding
ENSG00000006451,1503.2107890764119,0.03415837034394664,0.11245189574539571,0.30375984430965214,0.7613108615885248,0.9991743358666302,RALA,protein_coding
ENSG00000006453,44.07916432262466,0.02404941696846186,0.3233289688238311,0.07438064413450504,0.9407075098779215,0.9991743358666302,BAIAP2L1,protein_coding
ENSG00000006459,3508.8146243516712,0.21671032808548094,0.11377888089198863,1.9046621515921403,0.05682400188504852,0.9096115605592313,KDM7A,protein_coding
ENSG00000006468,5.5089265873005075,-0.21420930826339127,0.9281232862012582,-0.2307983340663012,0.8174714755210731,0.9991743358666302,ETV1,protein_coding
ENSG00000006530,823.2284115369486,-0.03894042908810811,0.0968031604029881,-0.4022640265669064,0.6874897262862347,0.9991743358666302,AGK,protein_coding
ENSG00000006534,127.16947043006954,-0.4523645683624973,0.22437246251550796,-2.016132297568518,0.043786143565619266,0.8629435668316603,ALDH3B1,protein_coding
ENSG00000006555,842.9537361832951,-0.08397029649846692,0.1448293707537547,-0.5797877603240914,0.562057752529745,0.9991743358666302,TTC22,protein_coding
ENSG00000006576,1916.288172626615,-0.06376240752148292,0.15204107434652595,-0.4193761968305893,0.6749412173944698,0.9991743358666302,PHTF2,protein_coding
ENSG00000006607,733.8611787619759,-0.16646150462898957,0.1683421747457252,-0.9888282890512949,0.32274716088867017,0.9991743358666302,FARP2,protein_coding
ENSG00000006625,213.08447839892494,-0.056364254283515144,0.15530446317953417,-0.3629274595821323,0.7166590735058542,0.9991743358666302,GGCT,protein_coding
ENSG00000006634,531.0178938540425,-0.04221331271027119,0.16572296078190307,-0.2547221731442833,0.7989376893225064,0.9991743358666302,DBF4,protein_coding
ENSG00000006638,766.264885329845,0.09506123556474862,0.15236442080935608,0.6239070450948172,0.5326886332938583,0.9991743358666302,TBXA2R,protein_coding
ENSG00000006652,1122.0361859440948,0.015689503765264942,0.18959678691961082,0.08275194965153762,0.934048776639502,0.9991743358666302,IFRD1,protein_coding
ENSG00000006659,3.4357200853762917,-0.06620328572529573,1.3021259726729635,-0.05084245849838606,0.9594510576188542,,LGALS14,protein_coding
ENSG00000006695,812.1178101442576,0.03555960227757578,0.10508479585344747,0.33838960230904985,0.7350696086275266,0.9991743358666302,COX10,protein_coding
ENSG00000006704,104.01004210494446,-0.11833760106944416,0.21554658653171394,-0.549011714699703,0.5829974104669455,0.9991743358666302,GTF2IRD1,protein_coding
ENSG00000006712,1010.1723416154862,0.00011036547001026426,0.13473501499753873,0.0008191298305958578,0.9993464290279627,0.9999312247367581,PAF1,protein_coding
ENSG00000006715,1797.3451137182606,0.018466426701317675,0.08312814928112522,0.22214408549945425,0.824201719843491,0.9991743358666302,VPS41,protein_coding
ENSG00000006740,9.882726136746045,-0.21157626221429437,0.6112756361756635,-0.34612251772045644,0.7292506414258255,0.9991743358666302,ARHGAP44,protein_coding
ENSG00000006744,2197.099972289944,-0.06755872265721559,0.09635387336871937,-0.7011521207734662,0.48320808617702493,0.9991743358666302,ELAC2,protein_coding
ENSG00000006747,49.3204366176518,0.1535651697449015,0.4058158088312682,0.3784110091402365,0.7051252910774191,0.9991743358666302,SCIN,protein_coding
ENSG00000006756,146.51266271846117,-0.6685432790644168,0.24680344185362713,-2.7088085726977535,0.006752528749258399,0.42991759529866524,ARSD,protein_coding
ENSG00000006757,156.97955359219253,0.14021256044542088,0.16768096833405224,0.8361864905627865,0.4030499972015381,0.9991743358666302,PNPLA4,protein_coding
ENSG00000006831,1617.4155553987468,0.06194275021158185,0.09939286825448176,0.6232112152452021,0.5331457326615898,0.9991743358666302,ADIPOR2,protein_coding
ENSG00000006837,27.178985648409377,0.5508595250649095,0.37936362702738047,1.4520620476489472,0.14648435347969332,0.9991743358666302,CDKL3,protein_coding
ENSG00000007038,55.698297202351455,0.4332196174471883,0.4200622276371708,1.0313224778243621,0.30238962088703003,0.9991743358666302,PRSS21,protein_coding
ENSG00000007047,938.4951722987043,-0.12059391588197081,0.10478012128268772,-1.1509236141903179,0.2497636619647957,0.9991743358666302,MARK4,protein_coding
ENSG00000007080,390.26888304170734,0.0034356178091450437,0.11687165678932307,0.02939650128634874,0.9765483631693906,0.9991743358666302,CCDC124,protein_coding
ENSG00000007129,877.1449987106785,-0.014421326290679935,0.12075795912493582,-0.11942340194537134,0.9049399218950323,0.9991743358666302,CEACAM21,protein_coding
ENSG00000007168,6358.049536394357,0.1193816472489068,0.08319968208946502,1.4348810506335246,0.15132099639056015,0.9991743358666302,PAFAH1B1,protein_coding
ENSG00000007171,9.48880038628879,-0.7123502535386681,0.7864390673012496,-0.9057920481788561,0.3650459306672743,0.9991743358666302,NOS2,protein_coding
ENSG00000007174,13.343503659003723,-0.495907342023206,0.6112240453337726,-0.8113348056397301,0.41717342729822304,0.9991743358666302,DNAH9,protein_coding
ENSG00000007202,7907.580441661374,-0.01134927704764178,0.07413124547721958,-0.15309707768405695,0.8783217203817217,0.9991743358666302,KIAA0100,protein_coding
ENSG00000007237,302.40780477954195,-0.6671941750069306,0.25445250054868723,-2.6220774941029465,0.008739555621064468,0.4877170145941702,GAS7,protein_coding
ENSG00000007255,756.0402757652291,-0.009439093089936254,0.13020154681583132,-0.07249601345587504,0.9422071779245056,0.9991743358666302,TRAPPC6A,protein_coding
ENSG00000007264,590.9435773863263,-1.1456623304198863,0.3065027564699249,-3.7378532696240288,0.00018559820435082425,0.08159124326369602,MATK,protein_coding
ENSG00000007312,474.32609389050253,-0.2468807723808306,0.17264483569965,-1.42999222293755,0.1527192511735928,0.9991743358666302,CD79B,protein_coding
ENSG00000007314,2.741164671313167,-1.900306254531295,1.3081692016577386,-1.4526456150497873,0.14632217413421608,,SCN4A,protein_coding
ENSG00000007341,598.7631028137359,0.057998936848500035,0.20822488643104645,0.2785398894560394,0.7805979486945834,0.9991743358666302,ST7L,protein_coding
ENSG00000007350,143.76450475324867,0.3533998716130095,0.22972462586858558,1.5383630304187441,0.12395987626042436,0.9991743358666302,TKTL1,protein_coding
ENSG00000007372,5.64935872190377,0.4972806257988661,0.9652024486224412,0.5152086243757424,0.6064072430403228,0.9991743358666302,PAX6,protein_coding
ENSG00000007376,813.7728268182142,-0.17199946798924592,0.13536058890111224,-1.2706761206166164,0.20384389418454307,0.9991743358666302,RPUSD1,protein_coding
ENSG00000007384,2.4111320659831867,-0.014234006681701253,1.194484962811209,-0.01191643856964231,0.990492282664426,,RHBDF1,protein_coding
ENSG00000007392,2612.1325871482913,0.15316249485355335,0.13448090527200657,1.1389162985165862,0.25473806696210466,0.9991743358666302,LUC7L,protein_coding
ENSG00000007402,195.8522966399779,-0.7066955742562855,0.6202156298641265,-1.139435287064766,0.25452164506606867,0.9991743358666302,CACNA2D2,protein_coding
ENSG00000007516,497.5387869206204,-0.45646401265045033,0.27084741159616244,-1.685317980188214,0.0919272385445572,0.9681081042821833,BAIAP3,protein_coding
ENSG00000007520,771.7181585505336,-0.05588847217193909,0.10232799124083089,-0.5461699335072893,0.5849491315547755,0.9991743358666302,TSR3,protein_coding
ENSG00000007541,1547.451255672413,-0.07458701229795676,0.11686166101456842,-0.6382504890860525,0.5233106357661582,0.9991743358666302,PIGQ,protein_coding
ENSG00000007545,2102.7318665386915,-0.03637769606725099,0.11749935546840676,-0.30959911160561415,0.7568658319573911,0.9991743358666302,CRAMP1,protein_coding
ENSG00000007866,10.787662983941392,0.1651304885842539,0.7505107476844466,0.220024149012831,0.8258523473207954,0.9991743358666302,TEAD3,protein_coding
ENSG00000007923,1174.320496302039,-0.026037263467830737,0.08556278861592874,-0.3043059242108844,0.7608948321834603,0.9991743358666302,DNAJC11,protein_coding
ENSG00000007933,30.933554298334617,-0.6170648912734663,0.36217999258358885,-1.7037520125605823,0.08842742652266734,0.9633362924632749,FMO3,protein_coding
ENSG00000007944,2261.099554232498,-0.005398334982663443,0.16258646160485438,-0.03320285667931815,0.9735128200793481,0.9991743358666302,MYLIP,protein_coding
ENSG00000007968,606.213806342724,-0.16987047747175293,0.2578444735038573,-0.6588098444127083,0.5100178849045292,0.9991743358666302,E2F2,protein_coding
ENSG00000008018,1517.3330827686332,-0.014960284882937696,0.11005155997614517,-0.1359388716178171,0.8918696055808301,0.9991743358666302,PSMB1,protein_coding
ENSG00000008056,9.335877331569593,0.012137215237280901,0.8265358552224334,0.014684438866859066,0.9882839340068376,0.9991743358666302,SYN1,protein_coding
ENSG00000008083,2062.424711695654,0.0804826708228745,0.0788528636222737,1.0206689665502575,0.3074113022995183,0.9991743358666302,JARID2,protein_coding
ENSG00000008086,828.9222039442081,-0.05306048145725337,0.12516412958532896,-0.42392721966783703,0.6716188923136781,0.9991743358666302,CDKL5,protein_coding
ENSG00000008128,1592.7451208668956,-0.05819592580484026,0.206006219074366,-0.28249596573505464,0.777563239544029,0.9991743358666302,CDK11A,protein_coding
ENSG00000008130,1962.739451197779,-0.0011414936874679688,0.10099735492935835,-0.011302213689322615,0.9909823301810454,0.9994121112487975,NADK,protein_coding
ENSG00000008226,559.3195684442165,-0.17278146122384888,0.2275525954363797,-0.7593034080428934,0.44767107930805683,0.9991743358666302,DLEC1,protein_coding
ENSG00000008256,431.94868851740824,-0.05540129672764922,0.2428602117481034,-0.22812010386086584,0.8195528714804344,0.9991743358666302,CYTH3,protein_coding
ENSG00000008277,225.80850520434925,0.35426034235022663,0.1947213416242165,1.8193195434833067,0.06886269344966131,0.9300133414414761,ADAM22,protein_coding
ENSG00000008282,1642.2198926671126,0.28719319207780714,0.11956234974470079,2.4020370349950912,0.016304057688509975,0.6204331146600942,SYPL1,protein_coding
ENSG00000008283,1379.4035252398726,-0.6417990214806161,0.18250898365099855,-3.5165338639323727,0.0004372208816108317,0.10951366291603402,CYB561,protein_coding
ENSG00000008294,2540.965386628038,-0.016270857899312575,0.09297589314208025,-0.17500082386354077,0.8610789862256679,0.9991743358666302,SPAG9,protein_coding
ENSG00000008300,601.7126254442369,-0.17228947664815883,0.16858172636841984,-1.021993785207989,0.3067838418578859,0.9991743358666302,CELSR3,protein_coding
ENSG00000008311,463.87718279871217,-0.06320352777480208,0.2345255747706492,-0.26949524731625124,0.7875485990705735,0.9991743358666302,AASS,protein_coding
ENSG00000008323,7.0965870494406325,-0.43964275298027433,0.9809883651888521,-0.44816306551774215,0.6540355162409597,0.9991743358666302,PLEKHG6,protein_coding
ENSG00000008324,526.114647201963,-0.02289938157421961,0.11724802965421921,-0.19530717609287832,0.8451524795412019,0.9991743358666302,SS18L2,protein_coding
ENSG00000008382,372.5277131455358,-0.009921295944531483,0.12624759689440504,-0.07858601817846696,0.937361909018842,0.9991743358666302,MPND,protein_coding
ENSG00000008394,121.993583284859,-0.2007050152296023,0.29822873834867386,-0.6729901898151351,0.5009535320975662,0.9991743358666302,MGST1,protein_coding
