Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000131042,137.8179352741523,-1.030319192513634,0.44281819062977984,-2.326731860424038,0.019979541020344105,0.5698231516386391,LILRB2
ENSG00000131153,123.69616707536971,-2.2317903725949337,0.5210570915704872,-4.283197386045025,1.8422660118948603e-05,0.005149133503246134,GINS2
ENSG00000131724,87.13427103508833,-2.0264229172192016,0.5680247815216601,-3.5674903334159005,0.00036041667080701276,0.042980889382638963,IL13RA1
ENSG00000131746,39.989270086411125,-1.1994319202604873,0.6042430479373994,-1.9850156726747323,0.04714272781567778,0.8602900707116196,TNS4
ENSG00000131885,12.043695272379374,-4.044093386526665,1.6091779690829742,-2.5131424020372846,0.011966102269779963,,KRT17P1
ENSG00000132514,41.25490842418618,-3.24327943127435,0.8621876091141506,-3.7616864322680743,0.0001687715525604581,0.025952189884198798,CLEC10A
ENSG00000132967,20.071950308247562,-1.7111977920400896,0.8698233428083882,-1.967293481128209,0.04914938615974554,0.8756814936509244,AC121253.1
ENSG00000133246,137.07446202078805,-1.0529380313033698,0.4568017804986629,-2.3050217320824387,0.021165356327402872,0.5797946309105398,PRAM1
ENSG00000134243,127.50556862483269,-1.4343241947802239,0.436409703797462,-3.286645971203918,0.0010138821115857751,0.08595413844571728,SORT1
ENSG00000135218,218.79555471101767,-1.4343913753992346,0.40258204855270635,-3.5629789767226616,0.00036667005452195757,0.04343704592906475,CD36
ENSG00000135363,44.20304466365823,-1.6796532300644238,0.6001766410932927,-2.798598137716151,0.005132497012320666,0.25686483336626276,LMO2
ENSG00000135476,57.28666737274068,-1.0209445446661283,0.5097655426167474,-2.002772763779556,0.04520168454193715,0.8422846881661038,ESPL1
ENSG00000136826,88.19220373317978,-1.7915181599309902,0.47196362094186073,-3.795881886734825,0.00014711953464139382,0.023708776897885156,KLF4
ENSG00000136869,175.26984256155822,-1.2039409537561794,0.41187936224003546,-2.9230426773715004,0.003466290025736146,0.20116544076743245,TLR4
ENSG00000137177,60.566215038114,-1.0779230828428321,0.5431000383083989,-1.9847597252989595,0.04717121034595343,0.8602900707116196,KIF13A
ENSG00000137267,82.0162569058718,-1.6375506072833401,0.45528038558281336,-3.5967958628111765,0.00032216111173224445,0.039858443047217015,TUBB2A
ENSG00000137474,73.5077532591606,-1.3098967992818698,0.4883506771060662,-2.6822872593199447,0.007312064239157482,0.31482729810923255,MYO7A
ENSG00000137807,28.078163492572543,-1.7853615727306966,0.7399070866121875,-2.4129537411316484,0.015823827759267304,0.49399062994375836,KIF23
ENSG00000138829,34.71943900682118,-2.2502230104196137,0.7872041312751813,-2.858500001485648,0.00425649106753455,0.2272839170628598,FBN2
ENSG00000139318,239.81726673602162,-1.0537943172380981,0.37875258914750964,-2.7822762072992338,0.005397907882101641,0.2623852613995494,DUSP6
ENSG00000139354,5.920507339851687,-4.619010118612647,2.1187669222275587,-2.1800463610015517,0.029254025178355608,,GAS2L3
ENSG00000139438,60.50727274540119,-1.0550558322937458,0.5051395961955708,-2.0886421104974477,0.03673995151228365,0.764167913496751,FAM222A
ENSG00000139970,59.72170547122268,-2.207952735234655,0.6543085699506384,-3.3744823721340302,0.0007395465229597255,0.07036706490799771,RTN1
ENSG00000140022,29.93733164824624,-1.5997760769989995,0.7241184835285495,-2.209273914958595,0.027155594405876473,0.6533595191133981,STON2
ENSG00000140749,103.06112779209496,-1.1120731225090914,0.4460582103005679,-2.493112102475912,0.012662885971053688,0.43728514334017055,IGSF6
ENSG00000142945,50.98155231208413,-1.1148342769175903,0.5398824083461128,-2.064957590177456,0.038927013217441096,0.7838687621302421,KIF2C
ENSG00000143184,12.073458601372321,-2.708686132773762,1.3483356478880215,-2.008910865047986,0.04454658746413714,,XCL1
ENSG00000143185,9.393345242224228,-4.262683879550005,1.602475102446427,-2.6600624702638793,0.007812615943114637,,XCL2
ENSG00000143226,130.5371501683789,-1.3183427990033827,0.4227586755856473,-3.1184287281084972,0.0018181811036829026,0.12655106452404577,FCGR2A
ENSG00000145386,81.30339550679798,-1.0134945464492355,0.43874651494144806,-2.3099774287312322,0.02088940377266392,0.5797946309105398,CCNA2
ENSG00000145632,129.9196673620977,-2.204158350952821,0.3898678413379929,-5.653603906873517,1.5711805485838064e-08,1.4052638826533563e-05,PLK2
ENSG00000146192,179.9404279752464,-1.4705432849022269,0.41110959038576733,-3.577010411073926,0.0003475463366647519,0.04172422060576565,FGD2
ENSG00000148926,14.36415366206003,-2.052576338347917,1.0275477502260024,-1.9975483746584684,0.04576564495752238,,ADM
ENSG00000149256,4.755645580962913,-5.789594696716116,2.9189763561482707,-1.983433228063472,0.047319058614859105,,ODZ4
ENSG00000149294,23.180299780180928,-2.0821290529530274,0.8948585917362871,-2.326768801440559,0.019977573748781962,0.5698231516386391,NCAM1
ENSG00000150457,198.98892512864603,-1.2274632532549572,0.4165481987090075,-2.9467496367987884,0.00321133092786754,0.18984931639617766,LATS2
ENSG00000152804,28.419946844044446,-2.031856821072954,0.7796873503625738,-2.605989208530946,0.009160934785183681,0.3581599648821766,HHEX
ENSG00000153234,211.37643492889433,-1.1684501000106977,0.30416868391510826,-3.8414543041413345,0.0001223075073974248,0.02063996879552014,NR4A2
ENSG00000154040,50.955839177081224,-1.301782845145498,0.5402257632804309,-2.409701524119544,0.01596557599462088,0.49668212763787534,CABYR
ENSG00000154545,7.774245329427795,-6.4970247632958396,2.7232606199768936,-2.3857521074684973,0.01704423560034167,,MAGED4
ENSG00000155629,234.50266688732182,-1.2517847748098085,0.3138436191169322,-3.9885621327334273,6.647499292346907e-05,0.013512553106988805,PIK3AP1
ENSG00000155974,35.71071410467646,-1.5246247902372987,0.7176312022327705,-2.124524108614179,0.03362634229555397,0.7280678818719751,GRIP1
ENSG00000158050,1981.205096245641,-1.123178931075284,0.2444459918392968,-4.594793813652228,4.33177376718247e-06,0.0014901301759107698,DUSP2
ENSG00000158473,65.51636999432708,-1.86206523863664,0.604654911019793,-3.079550343014888,0.0020731333002359615,0.14100459496053566,CD1D
ENSG00000158481,25.72154118016736,-5.15861484066157,1.2366207528733129,-4.171541540666713,3.0254588651095318e-05,0.007622451856208352,CD1C
ENSG00000159339,76.3065185235416,-1.1292539594108295,0.5233864585055105,-2.157591089833174,0.03095963806557219,0.6984638748878856,PADI4
ENSG00000160883,183.48162277433659,-1.2267258266313787,0.3613215973635797,-3.395107946998768,0.0006860154688051946,0.06817978836403396,HK3
ENSG00000161958,80.89989779423412,-1.5192057747964929,0.4939742982563486,-3.075475343877302,0.0021016730450808393,0.14240427056971988,FGF11
ENSG00000162366,7.706719047024864,-4.996545615801582,2.038583517104758,-2.450988921414311,0.014246433800051505,,PDZK1IP1
ENSG00000162849,8.459860803033166,-3.0276412813046725,1.45235512118271,-2.084642548606945,0.03710175922266452,,KIF26B
ENSG00000163046,878.0261033792518,-1.1741223444384976,0.31028179073378914,-3.784051721700463,0.0001542957367861037,0.024210895961665115,ANKRD30BL
ENSG00000163453,16.553406189990454,-2.157942452699158,0.9538060862790844,-2.26245406036101,0.023669364104853822,0.6124317667523391,IGFBP7
ENSG00000163520,5.145642673566427,-4.409056040679003,2.209739853647543,-1.9952828535002083,0.04601203892215955,,FBLN2
ENSG00000163563,249.67675173863503,-1.614567330673331,0.38249541082760563,-4.2211417051511555,2.4306806830134764e-05,0.006394120008491921,MNDA
ENSG00000163625,131.6944704586397,-1.213893944401447,0.3580883633363625,-3.3899284888551433,0.0006991085794790475,0.06871238609736924,WDFY3
ENSG00000163823,72.70527119078534,-1.2439843835292284,0.5246679183123978,-2.370993804100931,0.017740328475160962,0.5324479794692605,CCR1
ENSG00000164125,88.60178866933892,-1.1890223918321499,0.47755801074001103,-2.489796768333281,0.012781615984990585,0.4381439414520426,FAM198B
ENSG00000164142,57.059141345324406,-1.13849001496454,0.5460834481523962,-2.084827911954622,0.03708492412081727,0.766068812173471,FAM160A1
ENSG00000165025,205.7530790772282,-1.3132806116603604,0.4062356550578932,-3.2328048887614327,0.0012258125270380145,0.09706911744021383,SYK
ENSG00000165168,913.1401763984854,-1.3476612528959322,0.2989821285546237,-4.507497686938556,6.559664561337693e-06,0.002095344279878726,CYBB
ENSG00000165801,79.56187879357644,-1.2656923629014412,0.4876221256683546,-2.595641781362222,0.009441444098873517,0.36714902617532497,ARHGEF40
ENSG00000165917,41.91951516959336,-1.3694115858972218,0.6052641231238519,-2.262502490366518,0.023666375148608403,0.6124317667523391,RAPSN
ENSG00000165959,64.27785666158812,-1.1717527177901956,0.5232293120492563,-2.2394630629560144,0.025125802079467723,0.6294822795483455,CLMN
ENSG00000166268,4.781244247538119,-5.790870457420268,2.9515490428042948,-1.9619767022127157,0.0497651967457299,,MYRFL
ENSG00000166428,36.99842951716375,-2.5607102987121113,0.8643434034217845,-2.962607556874625,0.0030504521449519085,0.18526331450494998,PLD4
ENSG00000166664,5.690196622125211,-6.045628884051049,2.8421186674741556,-2.127155686086786,0.03340714970044429,,CHRFAM7A
ENSG00000166796,4.930696048588441,-4.337460098380784,2.152343650204554,-2.0152265638289504,0.043880915408161386,,LDHC
ENSG00000166825,143.4787982686274,-1.446422154863312,0.49403145625067807,-2.9277936385681853,0.003413765391144991,0.1989102127583114,ANPEP
ENSG00000166833,70.8859094701315,-1.979045872814859,0.5037473910619216,-3.9286473894047247,8.542498798274466e-05,0.016085075631950913,NAV2
ENSG00000166928,14.293529319210595,-2.187058246435506,1.0368430128583512,-2.109343670461993,0.03491492787120043,,MS4A14
ENSG00000167103,46.909981398762426,-2.199800849888032,0.6272777780034932,-3.506900653948851,0.0004533583724958548,0.051004242561043085,PIP5KL1
ENSG00000167850,25.926486757399818,-1.8541568943443205,0.8516613373638889,-2.17710586708493,0.029472669410854392,0.6878547293142324,CD300C
ENSG00000168461,142.45458750840749,-1.4047605309344864,0.4151467914547969,-3.3837682473994097,0.0007149832616250906,0.06931165559768213,RAB31
ENSG00000168765,327.8391880057497,-1.8276512559159497,0.3439799646666649,-5.313249153005297,1.0768763959334261e-07,6.421054990152375e-05,GSTM4
ENSG00000168907,7.080052419166407,-3.186532136677014,1.5762795866599253,-2.0215526253366956,0.04322259047949355,,PLA2G4F
ENSG00000169031,6.825396797488245,-4.815748329791547,2.079808925506155,-2.315476326085848,0.020586878690063058,,COL4A3
ENSG00000169116,4.807620609965073,-4.279006057342935,2.164281187674604,-1.9771026434603358,0.048030029046734465,,PARM1
ENSG00000169252,291.15849658417125,-1.0577160219584003,0.30609838252107446,-3.455477331330158,0.0005493193808911652,0.0578013240316539,ADRB2
ENSG00000169258,65.3468743215826,-1.1485124888215053,0.4995621550678258,-2.299038222111863,0.02150276898333415,0.5839707323262406,GPRIN1
ENSG00000170128,513.3603384925981,-1.2563273974872338,0.29016356550841743,-4.329721394503573,1.4929810610652143e-05,0.0043645544153355885,GPR25
ENSG00000170345,2686.4869794042384,-1.215610592163451,0.24481912821607854,-4.965341560609379,6.858026240099509e-07,0.00030669093345725,FOS
ENSG00000170458,370.6200642557801,-1.070028924344562,0.3612373327150404,-2.9621216508888546,0.0030552704482871332,0.18526331450494998,CD14
ENSG00000170909,63.24822288710114,-1.3613799776638753,0.5724789559579367,-2.3780437053548282,0.017404762869360976,0.5250192212599143,OSCAR
ENSG00000171049,31.092537627451428,-1.494304275129574,0.7258548093391362,-2.0586820613478922,0.039524705785357515,0.7910505525672882,FPR2
ENSG00000171476,375.28288041688484,-1.1595659607327329,0.37502432514290995,-3.091975327976016,0.0019882937383351768,0.13710388452070355,HOPX
ENSG00000171570,37.40653077193983,-1.4101930212783984,0.6478216080329916,-2.176823069487027,0.02949377109704921,0.6878547293142324,RAB4B-EGLN2
ENSG00000172014,15.872805766879157,-3.663471485056164,1.1196752041999136,-3.2719055234182584,0.001068252668759928,,ANKRD20A4
ENSG00000172247,22.540878330288226,-1.7650492950117993,0.8069972505537102,-2.187181299317606,0.02872929150495778,0.6761967979482695,C1QTNF4
ENSG00000172554,39.31909139777883,-1.6827015788200805,0.6338015103930139,-2.6549346305228183,0.00793237786202814,0.3304903325591309,SNTG2
ENSG00000173040,133.74392462186415,-1.7127891124862367,0.4008198027899538,-4.273214797682561,1.9267468453429077e-05,0.005302407318383682,EVC2
ENSG00000173825,43.035054809176174,-2.366689664741972,0.630469386864037,-3.7538534210422454,0.00017413671723664532,0.026397945745161962,TIGD3
ENSG00000173868,14.738786661915057,-2.10006651753903,1.035454697855683,-2.0281587614485166,0.042544047240310676,,PHOSPHO1
ENSG00000174871,34.286289589009044,-1.4205562089684167,0.6646675127399435,-2.1372433310490693,0.03257820537490187,0.7132912334715358,CNIH2
ENSG00000175471,79.74933226214017,-1.0278555552667623,0.4732530451481213,-2.171894224040457,0.029863642249610498,0.6910748157322543,MCTP1
ENSG00000175489,182.55679561585666,-1.3902208337967519,0.42287317866308927,-3.2875597317189182,0.0010105974785752831,0.08595413844571728,LRRC25
ENSG00000175591,13.015447784994812,-2.8097360492730594,1.2103050195857075,-2.321510696729031,0.020259297462224452,,P2RY2
ENSG00000175857,29.765265754543677,-1.965926820417523,0.7825879412003091,-2.5120842232787868,0.012002044057532104,0.42429360494295315,GAPT
ENSG00000176890,105.36065397238917,-1.2960301909441736,0.41095208870797606,-3.1537257664728333,0.0016120048705088328,0.11674308956948178,TYMS
ENSG00000177103,13.294448310624661,-2.2367067648061303,1.1384892755119729,-1.964626995542224,0.049457425126745086,,DSCAML1
ENSG00000177575,104.47770521962505,-1.3722807212298123,0.5171743387112868,-2.653419975649429,0.007968066184466462,0.3304903325591309,CD163
ENSG00000177606,4717.2832870828515,-1.4109434333927877,0.22569735457455428,-6.251484143677514,4.065703852362874e-10,6.611573682824281e-07,JUN
ENSG00000178789,44.4660122979856,-1.7066408483715783,0.6779585659017028,-2.5173232321383847,0.011825028977448134,0.420529062323245,CD300LB
ENSG00000179388,52.62707124438533,-1.7842609388434159,0.5661914311870391,-3.1513386472533744,0.0016252393258559608,0.11722693976173962,EGR3
ENSG00000179583,651.3962604813589,-1.0927545602039141,0.2624341792742983,-4.163918599420536,3.128316830968711e-05,0.007772129371162264,CIITA
ENSG00000179639,27.784343043964757,-4.85814565466525,1.2584811104194031,-3.8603246520293166,0.00011323647566008558,0.01982260075407432,FCER1A
ENSG00000179921,81.789652694774,-1.5648697947452344,0.47280774748409266,-3.3097380554194147,0.0009338331880123477,0.08108935954934406,GPBAR1
ENSG00000180422,139.20515635455826,-1.0841803249151547,0.3790317445831294,-2.8603945194816576,0.004231142806426488,0.2270963741368651,LINC00304
ENSG00000181418,27.982428290976003,-1.789507625841295,0.7489079047404307,-2.3894895680952026,0.01687180300063567,0.511832400095633,DDN
ENSG00000181631,72.01763698166519,-1.2665705573161996,0.5678372443060138,-2.2305168778848725,0.025713148240196132,0.6344231665112117,P2RY13
ENSG00000182511,90.73226219998843,-1.575619929555074,0.4937969960899713,-3.1908252622662596,0.0014186705316537624,0.1070767024060021,FES
ENSG00000182578,233.55042122846055,-1.3668720176971394,0.3962017424042161,-3.4499394409593953,0.0005607123214083541,0.057977005811286925,CSF1R
ENSG00000182759,26.785929852028676,-4.18062158590485,0.919946235083251,-4.544419474173426,5.508686090014068e-06,0.0018184718888054957,MAFA
ENSG00000183023,105.25807274423249,-1.4410931883319138,0.5082776942009826,-2.8352477489639325,0.004579016034094331,0.23880302862355504,SLC8A1
ENSG00000183496,60.06241320611396,-1.075271273703292,0.5087501475990952,-2.11355471595976,0.03455331703791349,0.7366981348917718,MEX3B
ENSG00000183682,12.624196929767779,-2.748631599488256,1.1464765723546568,-2.3974598921311236,0.016509188260076923,,BMP8A
ENSG00000183779,56.23945088637768,-1.163754903999196,0.524622554201616,-2.2182708209528426,0.02653637245402469,0.6458267081055695,ZNF703
ENSG00000184221,14.984159843310042,-2.2935386409171254,1.060797437428901,-2.1620891604678745,0.030611304378991917,,OLIG1
ENSG00000185215,445.72346460781887,-1.7696038230052376,0.33972940213395314,-5.2088627357236925,1.9000160468082346e-07,0.00010299238498577483,TNFAIP2
ENSG00000185863,6.434923638112959,-3.6464106711738493,1.8265655483179846,-1.996320731293597,0.045899022887531116,,TMEM210
ENSG00000185972,23.39592694476925,-1.65447180840777,0.8134306046457495,-2.0339433984393738,0.0419573026308746,0.8188642845696754,CCIN
ENSG00000186074,31.440288162960954,-2.2271371750584197,0.7936920188614293,-2.8060470839221776,0.005015336331141252,0.25200656261644583,CD300LF
ENSG00000187037,11.62230676685483,-3.1614715785057035,1.2362559398190698,-2.557295359865689,0.010548960580155342,,GPR141
ENSG00000187164,50.46729969236247,-1.4034706532256747,0.6085664087735481,-2.3061914574846605,0.02109993670110517,0.5797946309105398,SHTN1
ENSG00000187231,181.67674921140448,-1.8001930189846491,0.42813508275519113,-4.204731383842245,2.613924089398151e-05,0.006776503494370163,SESTD1
ENSG00000187634,22.189047565641882,-1.6467833409626662,0.8187646184154239,-2.011302520802289,0.044293512409637685,0.8375500528367854,SAMD11
ENSG00000187796,75.83144433458475,-1.614929348061644,0.46328339890453607,-3.485834700488406,0.0004906040594737746,0.05318742676282957,CARD9
ENSG00000188163,28.499624690321667,-2.7347272588841363,0.793456655359227,-3.4465994335204417,0.0005676896140426096,0.05836110239077127,FAM166A
